noise,ir,features,mean_mse,std_mse,mean_selected,std_selected,mode_n_estimators,mode_max_depth,mode_min_samples_split,mode_min_samples_leaf,mode_max_features,mean_grid_time,std_grid_time,mean_correct_selected,std_correct_selected,mean_precision,std_precision,mean_recall,std_recall,p/n,mean_precision5,std_precision5,mean_precision10,std_precision10
0.01,0.001,5000,4.2805211781130925,0.619636018110151,211.6,54.439324022254354,100,,2,1,1666,35.363042726516724,0.7127035600575352,4.44,1.0983624174196784,0.022999685631280905,0.008357752895002632,0.888,0.21967248348393567,50.0,0.616,0.23610167301397933,0.6800000000000002,0.22978250586152113
0.01,0.01,500,3.7585381249617753,0.6736406783165326,233.24,21.010054735768776,100,10.0,2,1,166,11.698543205261231,0.25173064405381057,5.0,0.0,0.02160543026541988,0.0018806957563484877,1.0,0.0,5.0,0.8599999999999999,0.12806248474865697,0.9359999999999999,0.10150862032359614
0.01,0.1,50,2.7465244051726154,0.4423419050630602,50.0,0.0,100,,2,1,16,8.640494570732116,0.23682942743237453,5.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.5,0.9840000000000001,0.054258639865002144,0.992,0.039191835884530846
0.1,0.001,5000,4.303504754766904,0.620720798717761,221.4,43.90261951182411,100,,2,1,1666,35.30599983692169,0.7322924917233169,4.54,0.9635351576356723,0.02172783585976124,0.006964072455747848,0.9079999999999999,0.19270703152713445,50.0,0.6,0.24,0.6920000000000002,0.244
0.1,0.01,500,3.7973759981373947,0.698137219190118,230.86,22.17025935797775,100,,2,1,166,11.643806581497193,0.22994283260455284,4.98,0.13999999999999999,0.021756393327364277,0.002045257528154292,0.996,0.027999999999999994,5.0,0.84,0.15491933384829668,0.9399999999999998,0.09999999999999999
0.1,0.1,50,2.7508457971557334,0.45720885020476304,50.0,0.0,100,,2,1,16,8.560523834228515,0.23304225518908797,5.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.5,0.98,0.059999999999999984,0.996,0.02799999999999999
1.0,0.001,5000,5.54372240952526,0.878679642375257,231.7,56.31030101144905,100,,2,1,1666,35.43452533245087,0.8258979055731682,4.0,1.2328828005937953,0.018951556348058906,0.008386038867376227,0.8,0.24657656011875906,50.0,0.42,0.22715633383201095,0.5,0.2749545416973504
1.0,0.01,500,4.944500407503783,0.8428566070021762,248.04,23.291165707194647,100,,2,1,166,11.66412039756775,0.2498436264318631,4.98,0.13999999999999999,0.020259063421145015,0.0020234752521616564,0.996,0.027999999999999997,5.0,0.72,0.1876166303929372,0.88,0.14422205101855956
1.0,0.1,50,3.788794335233402,0.6875445998411327,50.0,0.0,100,10.0,2,1,16,8.61189983844757,0.23152788124439838,5.0,0.0,0.09999999999999998,2.7755575615628914e-17,1.0,0.0,0.5,0.9359999999999999,0.10910545357588683,0.992,0.039191835884530846
